mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill	decrescendo_hairpin
124	122	975/2	983/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	2112									194		
124	122	1951/4	1967/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	2113											
124	122	488	492	0.25		3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	2114									195		
124	122	1953/4	1969/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	2115									195		
124	122	977/2	985/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	2116									195		
124	122	1955/4	1971/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	2117											
124	122	485	489	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	2118											
124	122	486	490	0.75		1/4	1/4	Chord	4/4	3	1	3/16			1/8	3/2	2119											
124	122	1947/4	1963/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16			1/16	1	2120											
124	122	487	491	1.0		1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	2121											
124	122	485	489	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	2122											
124	122	486	490	0.75		1/4	1/4	Chord	4/4	4	1	3/16			1/8	3/2	2123											
124	122	1947/4	1963/4	0.25		7/16	7/16	Chord	4/4	4	1	1/16			1/16	1	2124											
124	122	487	491	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	2125											
125	123	489	493	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	2126									196		
125	123	979/2	987/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	2127									196		
125	123	1959/4	1975/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	2128									196		
125	123	490	494	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	2129									196		
125	123	1961/4	1977/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	2130									196		
125	123	981/2	989/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	2131									196		
125	123	1963/4	1979/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	2132											
125	123	491	495	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	2133									197		
125	123	1965/4	1981/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	2134									197		
125	123	983/2	991/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	2135									197		
125	123	1967/4	1983/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	2136									197		
125	123	492	496	0.0		3/4	3/4	Chord	4/4	1	1	0	acciaccatura		1/8	1	2137									197		
125	123	492	496	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2138									197		
125	123	985/2	993/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	2139									197		
125	123	1971/4	1987/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	2140											
125	123	489	493	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	2141											
125	123	490	494	0.75		1/4	1/4	Chord	4/4	2	1	3/16			1/8	3/2	2142											
125	123	1963/4	1979/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	2143											
125	123	491	495	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2144											
125	123	489	493	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	2145											
125	123	490	494	0.75		1/4	1/4	Chord	4/4	3	1	3/16			1/8	3/2	2146											
125	123	1963/4	1979/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16			1/16	1	2147											
125	123	491	495	1.0		1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	2148											
125	123	489	493	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	2149											
125	123	490	494	0.75		1/4	1/4	Chord	4/4	4	1	3/16			1/8	3/2	2150											
125	123	1963/4	1979/4	0.25		7/16	7/16	Chord	4/4	4	1	1/16			1/16	1	2151											
125	123	491	495	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	2152											
126	124	493	497	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	2153											
126	124	494	498	0.75		1/4	1/4	Chord	4/4	1	1	3/16			1/8	3/2	2154											
126	124	1979/4	1995/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	2155											
126	124	495	499	1.0		1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	2156											
126	124	493	497	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	2157		articStaccatoBelow									
126	124	987/2	995/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	2158									198		
126	124	1975/4	1991/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	2159											
126	124	494	498	0.25		1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	2160									199		
126	124	1977/4	1993/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	2161									199		
126	124	989/2	997/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	2162									199		
126	124	1979/4	1995/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	2163											
126	124	495	499	0.25		1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	2164									200		
126	124	1981/4	1997/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	2165									200		
126	124	991/2	999/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	2166									200		
126	124	1983/4	1999/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	2167											
126	124	496	500	0.25		3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	2168									201		
126	124	1985/4	2001/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	2169									201		
126	124	993/2	1001/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	2170									201		
126	124	1987/4	2003/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	2171											
126	124	493	497	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	2172											
126	124	494	498	0.75		1/4	1/4	Chord	4/4	3	1	3/16			1/8	3/2	2173											
126	124	1979/4	1995/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16			1/16	1	2174											
126	124	495	499	1.0		1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	2175											
126	124	493	497	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	2176											
126	124	494	498	0.75		1/4	1/4	Chord	4/4	4	1	3/16			1/8	3/2	2177											
126	124	1979/4	1995/4	0.25		7/16	7/16	Chord	4/4	4	1	1/16			1/16	1	2178											
126	124	495	499	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	2179											
127	125	497	501	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	2180											
127	125	995/2	1003/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	2181											
127	125	1991/4	2007/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	2182											
127	125	498	502	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	2183											
127	125	1993/4	2009/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	2184											
127	125	997/2	1005/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	2185											
127	125	1995/4	2011/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	2186											
127	125	499	503	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	2187											
127	125	1997/4	2013/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	2188											
127	125	999/2	1007/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	2189											
127	125	1999/4	2015/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	2190											
127	125	500	504	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2191											
127	125	1001/2	1009/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2192											
127	125	497	501	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	2193											
127	125	995/2	1003/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	2194											
127	125	498	502	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	2195											
127	125	997/2	1005/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2196											
127	125	499	503	2.0		1/2	1/2	Chord	4/4	2	1	1/2		r8	1/2	1	2197											
127	125	497	501	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	2198											
127	125	995/2	1003/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	2199											
127	125	498	502	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	2200											
127	125	997/2	1005/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	2201											
127	125	499	503	2.0		1/2	1/2	Chord	4/4	4	1	1/2		r8	1/2	1	2202											
128	126	501	505	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	2203									202		
128	126	1003/2	1011/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2204									202		
128	126	502	506	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2205									202		
128	126	1005/2	1013/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2206											
128	126	503	507	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	2207									203		
128	126	1007/2	1015/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2208									203		
128	126	504	508	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2209									203		
128	126	1009/2	1017/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2210											
128	126	501	505	2.0		0	0	Chord	4/4	2	1	1/2		r8	1/2	1	2211											
128	126	503	507	2.0		1/2	1/2	Chord	4/4	2	1	1/2		r8	1/2	1	2212											
128	126	501	505	2.0		0	0	Chord	4/4	4	1	1/2		r8	1/2	1	2213											
128	126	503	507	2.0		1/2	1/2	Chord	4/4	4	1	1/2		r8	1/2	1	2214											
129	127	505	509	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	2215									204		
129	127	1011/2	1019/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2216									204		
129	127	506	510	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2217									204		
129	127	1013/2	1021/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2218											
129	127	507	511	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	2219									205		
129	127	1015/2	1023/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2220									205		
129	127	508	512	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2221									205		
129	127	1017/2	1025/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2222											
129	127	505	509	2.0		0	0	Chord	4/4	2	1	1/2		r8	1/2	1	2223											
129	127	507	511	2.0		1/2	1/2	Chord	4/4	2	1	1/2		r8	1/2	1	2224											
129	127	507	511	2.0		1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	2225											
129	127	505	509	2.0		0	0	Chord	4/4	4	1	1/2		r8	1/2	1	2226											
129	127	507	511	2.0		1/2	1/2	Chord	4/4	4	1	1/2		r8	1/2	1	2227											
130	128	509	513	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	2228									206		
130	128	1019/2	1027/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2229									206		
130	128	510	514	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2230									206		
130	128	1021/2	1029/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2231											
130	128	511	515	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	2232									207		
130	128	1023/2	1031/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2233									207		
130	128	512	516	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2234									207		
130	128	1025/2	1033/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2235											
130	128	509	513	2.0		0	0	Chord	4/4	2	1	1/2		r8	1/2	1	2236											
130	128	511	515	2.0		1/2	1/2	Chord	4/4	2	1	1/2		r8	1/2	1	2237											
130	128	509	513	2.0		0	0	Chord	4/4	3	1	1/2			1/2	1	2238									208		
130	128	511	515	2.0		1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	2239											
130	128	509	513	2.0		0	0	Chord	4/4	4	1	1/2		r8	1/2	1	2240											
130	128	511	515	2.0		1/2	1/2	Chord	4/4	4	1	1/2		r8	1/2	1	2241											
131	129	513	517	0.0		0	0	Dynamic	4/4	1	1	0						fp										
131	129	513	517	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	2242											
131	129	1027/2	1035/2	1.0		1/8	1/8	Chord	4/4	1	1	1/4			1/4	1	2243											
131	129	1029/2	1037/2	1.0		3/8	3/8	Chord	4/4	1	1	1/4			1/4	1	2244											
131	129	1031/2	1039/2	1.0		5/8	5/8	Chord	4/4	1	1	1/4			1/4	1	2245											
131	129	1033/2	1041/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2246											
131	129	513	517	0.0		0	0	Dynamic	4/4	2	1	0						fp										
131	129	513	517	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	2247											
131	129	1027/2	1035/2	1.0		1/8	1/8	Chord	4/4	2	1	1/4			1/4	1	2248											
131	129	1029/2	1037/2	1.0		3/8	3/8	Chord	4/4	2	1	1/4			1/4	1	2249											
131	129	1031/2	1039/2	1.0		5/8	5/8	Chord	4/4	2	1	1/4			1/4	1	2250											
131	129	1033/2	1041/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2251											
131	129	513	517	0.0		0	0	Dynamic	4/4	3	1	0						fp										
131	129	513	517	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	2252											
131	129	1027/2	1035/2	1.0		1/8	1/8	Chord	4/4	3	1	1/4			1/4	1	2253											
131	129	1029/2	1037/2	1.0		3/8	3/8	Chord	4/4	3	1	1/4			1/4	1	2254											
131	129	1031/2	1039/2	1.0		5/8	5/8	Chord	4/4	3	1	1/4			1/4	1	2255											
131	129	1033/2	1041/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	2256											
131	129	513	517	0.0		0	0	Dynamic	4/4	4	1	0						fp										
131	129	513	517	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	2257											
131	129	1027/2	1035/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	2258											
131	129	514	518	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	2259											
131	129	1029/2	1037/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	2260											
131	129	515	519	2.0		1/2	1/2	Chord	4/4	4	1	1/2		r8	1/2	1	2261											
132	130	517	521	0.0		0	0	Dynamic	4/4	1	1	0						fp										
132	130	517	521	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	2262											
132	130	1035/2	1043/2	1.0		1/8	1/8	Chord	4/4	1	1	1/4			1/4	1	2263											
132	130	1037/2	1045/2	1.0		3/8	3/8	Chord	4/4	1	1	1/4			1/4	1	2264											
132	130	1039/2	1047/2	1.0		5/8	5/8	Chord	4/4	1	1	1/4			1/4	1	2265											
132	130	1041/2	1049/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2266											
132	130	517	521	0.0		0	0	Dynamic	4/4	2	1	0						fp										
132	130	517	521	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	2267											
132	130	1035/2	1043/2	1.0		1/8	1/8	Chord	4/4	2	1	1/4			1/4	1	2268											
132	130	1037/2	1045/2	1.0		3/8	3/8	Chord	4/4	2	1	1/4			1/4	1	2269											
132	130	1039/2	1047/2	1.0		5/8	5/8	Chord	4/4	2	1	1/4			1/4	1	2270											
132	130	1041/2	1049/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2271											
132	130	517	521	0.0		0	0	Dynamic	4/4	3	1	0						fp										
132	130	517	521	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	2272											
132	130	1035/2	1043/2	1.0		1/8	1/8	Chord	4/4	3	1	1/4			1/4	1	2273											
132	130	1037/2	1045/2	1.0		3/8	3/8	Chord	4/4	3	1	1/4			1/4	1	2274											
132	130	1039/2	1047/2	1.0		5/8	5/8	Chord	4/4	3	1	1/4			1/4	1	2275											
132	130	1041/2	1049/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	2276											
132	130	517	521	0.0		0	0	Dynamic	4/4	4	1	0						fp										
132	130	517	521	2.0		0	0	Chord	4/4	4	1	1/2		r8	1/2	1	2277											
132	130	519	523	2.0		1/2	1/2	Chord	4/4	4	1	1/2		r8	1/2	1	2278											
133	131	521	525	0.0		0	0	Dynamic	4/4	1	1	0						fz										
133	131	521	525	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	2279											
133	131	1043/2	1051/2	1.0		1/8	1/8	Chord	4/4	1	1	1/4			1/4	1	2280											
133	131	1045/2	1053/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2281											
133	131	523	527	0.0		1/2	1/2	Dynamic	4/4	1	1	0						fz										
133	131	523	527	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	2282											
133	131	1047/2	1055/2	1.0		5/8	5/8	Chord	4/4	1	1	1/4			1/4	1	2283											
133	131	1049/2	1057/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2284											
133	131	521	525	0.0		0	0	Dynamic	4/4	2	1	0						fz										
133	131	521	525	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	2285											
133	131	1043/2	1051/2	1.0		1/8	1/8	Chord	4/4	2	1	1/4			1/4	1	2286											
133	131	1045/2	1053/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2287											
133	131	523	527	0.0		1/2	1/2	Dynamic	4/4	2	1	0						fz										
133	131	523	527	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	2288											
133	131	1047/2	1055/2	1.0		5/8	5/8	Chord	4/4	2	1	1/4			1/4	1	2289											
133	131	1049/2	1057/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2290											
133	131	521	525	0.0		0	0	Dynamic	4/4	3	1	0						fz										
133	131	521	525	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	2291											
133	131	1043/2	1051/2	1.0		1/8	1/8	Chord	4/4	3	1	1/4			1/4	1	2292											
133	131	1045/2	1053/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	2293											
133	131	523	527	0.0		1/2	1/2	Dynamic	4/4	3	1	0						fz										
133	131	523	527	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	2294											
133	131	1047/2	1055/2	1.0		5/8	5/8	Chord	4/4	3	1	1/4			1/4	1	2295											
133	131	1049/2	1057/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	2296											
133	131	521	525	0.0		0	0	Dynamic	4/4	4	1	0						fz										
133	131	521	525	2.0		0	0	Chord	4/4	4	1	1/2		r8	1/2	1	2297											
133	131	523	527	0.0		1/2	1/2	Dynamic	4/4	4	1	0						fz										
133	131	523	527	2.0		1/2	1/2	Chord	4/4	4	1	1/2		r8	1/2	1	2298											
134	132	525	529	0.0		0	0	Dynamic	4/4	1	1	0						ff										
134	132	525	529	0.25		0	0	Chord	4/4	1	1	1/16			1/16	1	2299		articStaccatoAbove									
134	132	2101/4	2117/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	2300		articStaccatoAbove									
134	132	1051/2	1059/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	2301		articStaccatoAbove									
134	132	2103/4	2119/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	2302		articStaccatoAbove									
134	132	526	530	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2303											
134	132	1053/2	1061/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2304											
134	132	527	531	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	2305		articStaccatoAbove									
134	132	2109/4	2125/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	2306		articStaccatoAbove									
134	132	1055/2	1063/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	2307		articStaccatoAbove									
134	132	2111/4	2127/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	2308		articStaccatoAbove									
134	132	528	532	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2309											
134	132	1057/2	1065/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2310											
134	132	525	529	0.0		0	0	Dynamic	4/4	2	1	0						f										
134	132	525	529	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	2311											
134	132	1053/2	1061/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2312											
134	132	527	531	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2313											
134	132	1057/2	1065/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2314											
134	132	525	529	0.0		0	0	Dynamic	4/4	3	1	0						f										
134	132	525	529	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	2315											
134	132	1053/2	1061/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	2316											
134	132	527	531	1.0		1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	2317											
134	132	1057/2	1065/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	2318											
134	132	525	529	0.0		0	0	Dynamic	4/4	4	1	0						f										
134	132	525	529	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	2319											
134	132	1053/2	1061/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	2320											
134	132	527	531	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	2321											
134	132	1057/2	1065/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	2322											
135	133	529	533	0.25		0	0	Chord	4/4	1	1	1/16			1/16	1	2323		articStaccatoAbove									
135	133	2117/4	2133/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	2324		articStaccatoAbove									
135	133	1059/2	1067/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	2325		articStaccatoAbove									
135	133	2119/4	2135/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	2326		articStaccatoAbove									
135	133	530	534	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2327											
135	133	1061/2	1069/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2328											
135	133	531	535	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	2329		articStaccatoBelow									
135	133	2125/4	2141/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	2330		articStaccatoBelow									
135	133	1063/2	1071/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	2331		articStaccatoBelow									
135	133	2127/4	2143/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	2332		articStaccatoBelow									
135	133	532	536	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2333											
135	133	1065/2	1073/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	2334											
135	133	2131/4	2147/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	2335											
135	133	529	533	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	2336											
135	133	1061/2	1069/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2337											
135	133	531	535	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2338											
135	133	1065/2	1073/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2339											
135	133	529	533	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	2340											
135	133	1061/2	1069/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	2341											
135	133	531	535	1.0		1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	2342											
135	133	1065/2	1073/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	2343											
135	133	529	533	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	2344											
135	133	1061/2	1069/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	2345											
135	133	531	535	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	2346											
135	133	1065/2	1073/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	2347											
136	134	533	537	0.25		0	0	Chord	4/4	1	1	1/16			1/16	1	2348											
136	134	2133/4	2149/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	2349											
136	134	1067/2	1075/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	2350											
136	134	2135/4	2151/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	2351											
136	134	534	538	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	2352											
136	134	2137/4	2153/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	2353											
136	134	1069/2	1077/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	2354											
136	134	2139/4	2155/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	2355											
136	134	535	539	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	2356											
136	134	2141/4	2157/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	2357											
136	134	1071/2	1079/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	2358											
136	134	2143/4	2159/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	2359											
136	134	536	540	0.25		3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	2360											
136	134	2145/4	2161/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	2361											
136	134	1073/2	1081/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	2362											
136	134	2147/4	2163/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	2363											
136	134	533	537	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	2364											
136	134	1067/2	1075/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	2365											
136	134	534	538	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	2366											
136	134	1069/2	1077/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2367											
136	134	535	539	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	2368											
136	134	1071/2	1079/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	2369											
136	134	536	540	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	2370											
136	134	1073/2	1081/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2371											
136	134	533	537	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	2372											
136	134	1067/2	1075/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	2373											
136	134	534	538	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	2374											
